Run	BioProject	Source	continent	country
SRR8960974	PRJNA526405	feces	Oceania	Australia
SRR8960784	PRJNA526405	feces	Oceania	Australia
SRR8960719	PRJNA526405	feces	Oceania	Australia
SRR8960654	PRJNA526405	feces	Oceania	Australia
SRR8960617	PRJNA526405	feces	Oceania	Australia
SRR8960638	PRJNA526405	feces	Oceania	Australia
SRR8960875	PRJNA526405	feces	Oceania	Australia
SRR8960873	PRJNA526405	feces	Oceania	Australia
SRR8960913	PRJNA526405	feces	Oceania	Australia
SRR8960707	PRJNA526405	feces	Oceania	Australia
SRR8960631	PRJNA526405	feces	Oceania	Australia
SRR8960705	PRJNA526405	feces	Oceania	Australia
SRR8960972	PRJNA526405	feces	Oceania	Australia
SRR8960918	PRJNA526405	feces	Oceania	Australia
SRR8960709	PRJNA526405	feces	Oceania	Australia
SRR8960737	PRJNA526405	feces	Oceania	Australia
SRR8960644	PRJNA526405	feces	Oceania	Australia
SRR11125915	PRJNA526405	feces	Oceania	Australia
SRR8960680	PRJNA526405	feces	Oceania	Australia
SRR8960746	PRJNA526405	feces	Oceania	Australia
SRR8960623	PRJNA526405	feces	Oceania	Australia
SRR8960888	PRJNA526405	feces	Oceania	Australia
SRR8960643	PRJNA526405	feces	Oceania	Australia
SRR8960728	PRJNA526405	feces	Oceania	Australia
SRR8960793	PRJNA526405	feces	Oceania	Australia
SRR8960957	PRJNA526405	feces	Oceania	Australia
SRR8960898	PRJNA526405	feces	Oceania	Australia
SRR8960907	PRJNA526405	feces	Oceania	Australia
SRR8960861	PRJNA526405	feces	Oceania	Australia
SRR8960881	PRJNA526405	feces	Oceania	Australia
SRR8960657	PRJNA526405	feces	Oceania	Australia
SRR8960865	PRJNA526405	feces	Oceania	Australia
SRR8960702	PRJNA526405	feces	Oceania	Australia
SRR8960946	PRJNA526405	feces	Oceania	Australia
SRR8960903	PRJNA526405	feces	Oceania	Australia
SRR8960658	PRJNA526405	feces	Oceania	Australia
SRR8960684	PRJNA526405	feces	Oceania	Australia
SRR8960834	PRJNA526405	feces	Oceania	Australia
SRR8960801	PRJNA526405	feces	Oceania	Australia
SRR8960636	PRJNA526405	feces	Oceania	Australia
SRR8960640	PRJNA526405	feces	Oceania	Australia
SRR8960885	PRJNA526405	feces	Oceania	Australia
SRR8960787	PRJNA526405	feces	Oceania	Australia
SRR8960779	PRJNA526405	feces	Oceania	Australia
SRR8960785	PRJNA526405	feces	Oceania	Australia
SRR8960645	PRJNA526405	feces	Oceania	Australia
SRR8960968	PRJNA526405	feces	Oceania	Australia
SRR8960691	PRJNA526405	feces	Oceania	Australia
SRR8960896	PRJNA526405	feces	Oceania	Australia
SRR8960847	PRJNA526405	feces	Oceania	Australia
SRR8960947	PRJNA526405	feces	Oceania	Australia
SRR8960721	PRJNA526405	feces	Oceania	Australia
SRR8960727	PRJNA526405	feces	Oceania	Australia
SRR8960626	PRJNA526405	feces	Oceania	Australia
SRR8960633	PRJNA526405	feces	Oceania	Australia
SRR8960967	PRJNA526405	feces	Oceania	Australia
SRR8960984	PRJNA526405	feces	Oceania	Australia
SRR8960735	PRJNA526405	feces	Oceania	Australia
SRR8960739	PRJNA526405	feces	Oceania	Australia
SRR8960795	PRJNA526405	feces	Oceania	Australia
SRR8960772	PRJNA526405	feces	Oceania	Australia
SRR8960696	PRJNA526405	feces	Oceania	Australia
SRR8960797	PRJNA526405	feces	Oceania	Australia
SRR8960618	PRJNA526405	feces	Oceania	Australia
SRR8960969	PRJNA526405	feces	Oceania	Australia
SRR8960682	PRJNA526405	feces	Oceania	Australia
SRR8960871	PRJNA526405	feces	Oceania	Australia
SRR8960715	PRJNA526405	feces	Oceania	Australia
SRR8960635	PRJNA526405	feces	Oceania	Australia
SRR8960670	PRJNA526405	feces	Oceania	Australia
SRR8960710	PRJNA526405	feces	Oceania	Australia
SRR8960744	PRJNA526405	feces	Oceania	Australia
SRR8960859	PRJNA526405	feces	Oceania	Australia
SRR8960863	PRJNA526405	feces	Oceania	Australia
SRR8960904	PRJNA526405	feces	Oceania	Australia
SRR8960824	PRJNA526405	feces	Oceania	Australia
SRR8960977	PRJNA526405	feces	Oceania	Australia
SRR8960751	PRJNA526405	feces	Oceania	Australia
SRR8960843	PRJNA526405	feces	Oceania	Australia
SRR8960765	PRJNA526405	feces	Oceania	Australia
SRR8960692	PRJNA526405	feces	Oceania	Australia
SRR8960755	PRJNA526405	feces	Oceania	Australia
SRR8960964	PRJNA526405	feces	Oceania	Australia
SRR8960848	PRJNA526405	feces	Oceania	Australia
SRR8960688	PRJNA526405	feces	Oceania	Australia
SRR8960634	PRJNA526405	feces	Oceania	Australia
SRR8960877	PRJNA526405	feces	Oceania	Australia
SRR8960776	PRJNA526405	feces	Oceania	Australia
SRR8960822	PRJNA526405	feces	Oceania	Australia
SRR8960665	PRJNA526405	feces	Oceania	Australia
SRR8960952	PRJNA526405	feces	Oceania	Australia
SRR8960934	PRJNA526405	feces	Oceania	Australia
SRR8960661	PRJNA526405	feces	Oceania	Australia
SRR8960870	PRJNA526405	feces	Oceania	Australia
SRR8960690	PRJNA526405	feces	Oceania	Australia
SRR8960922	PRJNA526405	feces	Oceania	Australia
SRR8960963	PRJNA526405	feces	Oceania	Australia
SRR8960867	PRJNA526405	feces	Oceania	Australia
SRR8960939	PRJNA526405	feces	Oceania	Australia
SRR8960944	PRJNA526405	feces	Oceania	Australia
SRR8960805	PRJNA526405	feces	Oceania	Australia
SRR8960749	PRJNA526405	feces	Oceania	Australia
SRR8960827	PRJNA526405	feces	Oceania	Australia
SRR8960775	PRJNA526405	feces	Oceania	Australia
SRR8960887	PRJNA526405	feces	Oceania	Australia
SRR8960734	PRJNA526405	feces	Oceania	Australia
SRR8960767	PRJNA526405	feces	Oceania	Australia
SRR8960853	PRJNA526405	feces	Oceania	Australia
SRR8960929	PRJNA526405	feces	Oceania	Australia
SRR8960814	PRJNA526405	feces	Oceania	Australia
SRR8960868	PRJNA526405	feces	Oceania	Australia
SRR8960962	PRJNA526405	feces	Oceania	Australia
SRR8960910	PRJNA526405	feces	Oceania	Australia
SRR8960855	PRJNA526405	feces	Oceania	Australia
SRR8960722	PRJNA526405	feces	Oceania	Australia
SRR8960712	PRJNA526405	feces	Oceania	Australia
SRR8960908	PRJNA526405	feces	Oceania	Australia
SRR8960897	PRJNA526405	feces	Oceania	Australia
SRR8960738	PRJNA526405	feces	Oceania	Australia
SRR8960945	PRJNA526405	feces	Oceania	Australia
SRR8960698	PRJNA526405	feces	Oceania	Australia
SRR8960669	PRJNA526405	feces	Oceania	Australia
SRR8960733	PRJNA526405	feces	Oceania	Australia
SRR11183699	PRJNA526405	feces	Oceania	Australia
SRR8960836	PRJNA526405	feces	Oceania	Australia
SRR8960668	PRJNA526405	feces	Oceania	Australia
SRR8960782	PRJNA526405	feces	Oceania	Australia
SRR8960892	PRJNA526405	feces	Oceania	Australia
SRR8960858	PRJNA526405	feces	Oceania	Australia
SRR8960783	PRJNA526405	feces	Oceania	Australia
SRR8960808	PRJNA526405	feces	Oceania	Australia
SRR8960637	PRJNA526405	feces	Oceania	Australia
SRR8960656	PRJNA526405	feces	Oceania	Australia
SRR8960933	PRJNA526405	feces	Oceania	Australia
SRR8960673	PRJNA526405	feces	Oceania	Australia
SRR8960938	PRJNA526405	feces	Oceania	Australia
SRR8960653	PRJNA526405	feces	Oceania	Australia
SRR8960757	PRJNA526405	feces	Oceania	Australia
SRR8960837	PRJNA526405	feces	Oceania	Australia
SRR8960960	PRJNA526405	feces	Oceania	Australia
SRR8960936	PRJNA526405	feces	Oceania	Australia
SRR8960763	PRJNA526405	feces	Oceania	Australia
SRR8960828	PRJNA526405	feces	Oceania	Australia
SRR8960876	PRJNA526405	feces	Oceania	Australia
SRR8960625	PRJNA526405	feces	Oceania	Australia
SRR8960487	PRJNA526405	feces	Oceania	Australia
SRR8960951	PRJNA526405	feces	Oceania	Australia
SRR8960883	PRJNA526405	feces	Oceania	Australia
SRR8960700	PRJNA526405	feces	Oceania	Australia
SRR8960840	PRJNA526405	feces	Oceania	Australia
SRR8960632	PRJNA526405	feces	Oceania	Australia
SRR8960911	PRJNA526405	feces	Oceania	Australia
SRR8960849	PRJNA526405	feces	Oceania	Australia
SRR8960985	PRJNA526405	feces	Oceania	Australia
SRR8960821	PRJNA526405	feces	Oceania	Australia
SRR8960704	PRJNA526405	feces	Oceania	Australia
SRR8960759	PRJNA526405	feces	Oceania	Australia
SRR8960838	PRJNA526405	feces	Oceania	Australia
SRR8960803	PRJNA526405	feces	Oceania	Australia
SRR8960955	PRJNA526405	feces	Oceania	Australia
SRR8960980	PRJNA526405	feces	Oceania	Australia
SRR8960628	PRJNA526405	feces	Oceania	Australia
SRR8960717	PRJNA526405	feces	Oceania	Australia
SRR8960852	PRJNA526405	feces	Oceania	Australia
SRR8960791	PRJNA526405	feces	Oceania	Australia
SRR8960724	PRJNA526405	feces	Oceania	Australia
SRR8960916	PRJNA526405	feces	Oceania	Australia
SRR8960639	PRJNA526405	feces	Oceania	Australia
SRR8960786	PRJNA526405	feces	Oceania	Australia
SRR8960664	PRJNA526405	feces	Oceania	Australia
SRR8960851	PRJNA526405	feces	Oceania	Australia
SRR8960979	PRJNA526405	feces	Oceania	Australia
SRR8960773	PRJNA526405	feces	Oceania	Australia
SRR8960975	PRJNA526405	feces	Oceania	Australia
SRR8960798	PRJNA526405	feces	Oceania	Australia
SRR8960884	PRJNA526405	feces	Oceania	Australia
SRR8960845	PRJNA526405	feces	Oceania	Australia
SRR8960627	PRJNA526405	feces	Oceania	Australia
SRR8960844	PRJNA526405	feces	Oceania	Australia
SRR8960761	PRJNA526405	feces	Oceania	Australia
SRR8960740	PRJNA526405	feces	Oceania	Australia
SRR8960930	PRJNA526405	feces	Oceania	Australia
SRR8960928	PRJNA526405	feces	Oceania	Australia
SRR8960864	PRJNA526405	feces	Oceania	Australia
SRR8960488	PRJNA526405	feces	Oceania	Australia
SRR8960816	PRJNA526405	feces	Oceania	Australia
SRR8960694	PRJNA526405	feces	Oceania	Australia
SRR8960675	PRJNA526405	feces	Oceania	Australia
SRR8960919	PRJNA526405	feces	Oceania	Australia
SRR14369131	PRJNA629856	feces	North America	Canada
SRR14369132	PRJNA629856	feces	North America	Canada
SRR14369133	PRJNA629856	feces	North America	Canada
SRR14369134	PRJNA629856	feces	North America	Canada
SRR14369135	PRJNA629856	feces	North America	Canada
SRR14369136	PRJNA629856	feces	North America	Canada
SRR14369137	PRJNA629856	feces	North America	Canada
SRR14369138	PRJNA629856	feces	North America	Canada
SRR14369139	PRJNA629856	feces	North America	Canada
SRR14369140	PRJNA629856	feces	North America	Canada
SRR14369141	PRJNA629856	feces	North America	Canada
SRR14369142	PRJNA629856	feces	North America	Canada
SRR14369143	PRJNA629856	feces	North America	Canada
SRR14369144	PRJNA629856	feces	North America	Canada
SRR14369145	PRJNA629856	feces	North America	Canada
SRR14369146	PRJNA629856	feces	North America	Canada
SRR14369147	PRJNA629856	feces	North America	Canada
SRR14369148	PRJNA629856	feces	North America	Canada
SRR14369149	PRJNA629856	feces	North America	Canada
SRR14369150	PRJNA629856	feces	North America	Canada
SRR14369151	PRJNA629856	feces	North America	Canada
SRR14369152	PRJNA629856	feces	North America	Canada
SRR14369153	PRJNA629856	feces	North America	Canada
SRR14369154	PRJNA629856	feces	North America	Canada
SRR14369155	PRJNA629856	feces	North America	Canada
SRR14369156	PRJNA629856	feces	North America	Canada
SRR14369157	PRJNA629856	feces	North America	Canada
SRR14369158	PRJNA629856	feces	North America	Canada
SRR14369159	PRJNA629856	feces	North America	Canada
SRR14369160	PRJNA629856	feces	North America	Canada
SRR14369161	PRJNA629856	feces	North America	Canada
SRR14369162	PRJNA629856	feces	North America	Canada
SRR14369163	PRJNA629856	feces	North America	Canada
SRR14369164	PRJNA629856	feces	North America	Canada
SRR14369165	PRJNA629856	feces	North America	Canada
SRR14369166	PRJNA629856	feces	North America	Canada
SRR14369167	PRJNA629856	feces	North America	Canada
SRR14369168	PRJNA629856	feces	North America	Canada
SRR14369169	PRJNA629856	feces	North America	Canada
SRR14369170	PRJNA629856	feces	North America	Canada
SRR14369171	PRJNA629856	feces	North America	Canada
SRR14369172	PRJNA629856	feces	North America	Canada
SRR14369173	PRJNA629856	feces	North America	Canada
SRR14369174	PRJNA629856	feces	North America	Canada
SRR14369175	PRJNA629856	feces	North America	Canada
SRR14369176	PRJNA629856	feces	North America	Canada
SRR14369177	PRJNA629856	feces	North America	Canada
SRR14369178	PRJNA629856	feces	North America	Canada
SRR14369179	PRJNA629856	feces	North America	Canada
SRR14369180	PRJNA629856	feces	North America	Canada
SRR14369181	PRJNA629856	feces	North America	Canada
SRR14369182	PRJNA629856	feces	North America	Canada
SRR14369183	PRJNA629856	feces	North America	Canada
SRR14369184	PRJNA629856	feces	North America	Canada
SRR14369185	PRJNA629856	feces	North America	Canada
SRR14369186	PRJNA629856	feces	North America	Canada
SRR14369187	PRJNA629856	feces	North America	Canada
SRR14369188	PRJNA629856	feces	North America	Canada
SRR14369189	PRJNA629856	feces	North America	Canada
SRR14369190	PRJNA629856	feces	North America	Canada
SRR14369191	PRJNA629856	feces	North America	Canada
SRR14369192	PRJNA629856	feces	North America	Canada
SRR14369193	PRJNA629856	feces	North America	Canada
SRR14369194	PRJNA629856	feces	North America	Canada
SRR14369195	PRJNA629856	feces	North America	Canada
SRR14369196	PRJNA629856	feces	North America	Canada
SRR14369197	PRJNA629856	feces	North America	Canada
SRR14369198	PRJNA629856	feces	North America	Canada
SRR14369199	PRJNA629856	feces	North America	Canada
SRR14369200	PRJNA629856	feces	North America	Canada
SRR14369201	PRJNA629856	feces	North America	Canada
SRR14369202	PRJNA629856	feces	North America	Canada
SRR14369203	PRJNA629856	feces	North America	Canada
SRR14369204	PRJNA629856	feces	North America	Canada
SRR14369205	PRJNA629856	feces	North America	Canada
SRR14369206	PRJNA629856	feces	North America	Canada
SRR14369207	PRJNA629856	feces	North America	Canada
SRR14369208	PRJNA629856	feces	North America	Canada
SRR14369209	PRJNA629856	feces	North America	Canada
SRR14369210	PRJNA629856	feces	North America	Canada
SRR14369211	PRJNA629856	feces	North America	Canada
SRR14369212	PRJNA629856	feces	North America	Canada
SRR14369213	PRJNA629856	feces	North America	Canada
SRR14369214	PRJNA629856	feces	North America	Canada
SRR14369215	PRJNA629856	feces	North America	Canada
SRR14369216	PRJNA629856	feces	North America	Canada
SRR14369217	PRJNA629856	feces	North America	Canada
SRR14369218	PRJNA629856	feces	North America	Canada
SRR14369219	PRJNA629856	feces	North America	Canada
SRR14369220	PRJNA629856	feces	North America	Canada
SRR14369221	PRJNA629856	feces	North America	Canada
SRR14369222	PRJNA629856	feces	North America	Canada
SRR14369223	PRJNA629856	feces	North America	Canada
SRR14369224	PRJNA629856	feces	North America	Canada
SRR14369225	PRJNA629856	feces	North America	Canada
SRR14369226	PRJNA629856	feces	North America	Canada
SRR14369227	PRJNA629856	feces	North America	Canada
SRR14369228	PRJNA629856	feces	North America	Canada
SRR14369229	PRJNA629856	feces	North America	Canada
SRR14369230	PRJNA629856	feces	North America	Canada
SRR14369231	PRJNA629856	feces	North America	Canada
SRR14369232	PRJNA629856	feces	North America	Canada
SRR14369233	PRJNA629856	feces	North America	Canada
SRR14369234	PRJNA629856	feces	North America	Canada
SRR14369235	PRJNA629856	feces	North America	Canada
SRR14369236	PRJNA629856	feces	North America	Canada
SRR14369237	PRJNA629856	feces	North America	Canada
SRR14369238	PRJNA629856	feces	North America	Canada
SRR14369239	PRJNA629856	feces	North America	Canada
SRR14369240	PRJNA629856	feces	North America	Canada
SRR14369241	PRJNA629856	feces	North America	Canada
SRR14369242	PRJNA629856	feces	North America	Canada
SRR14369243	PRJNA629856	feces	North America	Canada
SRR14369244	PRJNA629856	feces	North America	Canada
SRR14369245	PRJNA629856	feces	North America	Canada
SRR14369246	PRJNA629856	feces	North America	Canada
SRR14369247	PRJNA629856	feces	North America	Canada
SRR14369248	PRJNA629856	feces	North America	Canada
SRR14369249	PRJNA629856	feces	North America	Canada
SRR14369250	PRJNA629856	feces	North America	Canada
SRR14369251	PRJNA629856	feces	North America	Canada
SRR14369252	PRJNA629856	feces	North America	Canada
SRR14369253	PRJNA629856	feces	North America	Canada
SRR14369254	PRJNA629856	feces	North America	Canada
SRR14369255	PRJNA629856	feces	North America	Canada
SRR14369256	PRJNA629856	feces	North America	Canada
SRR14369257	PRJNA629856	feces	North America	Canada
SRR14369258	PRJNA629856	feces	North America	Canada
SRR14369259	PRJNA629856	feces	North America	Canada
SRR14369260	PRJNA629856	feces	North America	Canada
SRR14369261	PRJNA629856	feces	North America	Canada
SRR14369262	PRJNA629856	feces	North America	Canada
SRR14369263	PRJNA629856	feces	North America	Canada
SRR14369264	PRJNA629856	feces	North America	Canada
SRR14369265	PRJNA629856	feces	North America	Canada
SRR14369266	PRJNA629856	feces	North America	Canada
SRR14369267	PRJNA629856	feces	North America	Canada
SRR14369268	PRJNA629856	feces	North America	Canada
SRR14369269	PRJNA629856	feces	North America	Canada
SRR14369270	PRJNA629856	feces	North America	Canada
SRR14369271	PRJNA629856	feces	North America	Canada
SRR14369272	PRJNA629856	feces	North America	Canada
SRR14369273	PRJNA629856	feces	North America	Canada
SRR14369274	PRJNA629856	feces	North America	Canada
SRR14369275	PRJNA629856	feces	North America	Canada
SRR14369276	PRJNA629856	feces	North America	Canada
SRR14369277	PRJNA629856	feces	North America	Canada
SRR14369278	PRJNA629856	feces	North America	Canada
SRR14369279	PRJNA629856	feces	North America	Canada
SRR14369280	PRJNA629856	feces	North America	Canada
SRR14369281	PRJNA629856	feces	North America	Canada
SRR14369282	PRJNA629856	feces	North America	Canada
SRR14369283	PRJNA629856	feces	North America	Canada
SRR14369284	PRJNA629856	feces	North America	Canada
SRR14369285	PRJNA629856	feces	North America	Canada
SRR14369286	PRJNA629856	feces	North America	Canada
SRR14369287	PRJNA629856	feces	North America	Canada
SRR14369288	PRJNA629856	feces	North America	Canada
SRR14369289	PRJNA629856	feces	North America	Canada
SRR14369290	PRJNA629856	feces	North America	Canada
SRR14369291	PRJNA629856	feces	North America	Canada
SRR14369292	PRJNA629856	feces	North America	Canada
SRR14369293	PRJNA629856	feces	North America	Canada
SRR14369294	PRJNA629856	feces	North America	Canada
SRR14369295	PRJNA629856	feces	North America	Canada
SRR14369296	PRJNA629856	feces	North America	Canada
SRR14369297	PRJNA629856	feces	North America	Canada
SRR14369298	PRJNA629856	feces	North America	Canada
SRR14369299	PRJNA629856	feces	North America	Canada
SRR14369300	PRJNA629856	feces	North America	Canada
SRR14369301	PRJNA629856	feces	North America	Canada
SRR14369302	PRJNA629856	feces	North America	Canada
SRR14369303	PRJNA629856	feces	North America	Canada
SRR14369304	PRJNA629856	feces	North America	Canada
SRR14369305	PRJNA629856	feces	North America	Canada
SRR14369306	PRJNA629856	feces	North America	Canada
SRR14369307	PRJNA629856	feces	North America	Canada
SRR14369308	PRJNA629856	feces	North America	Canada
SRR14369309	PRJNA629856	feces	North America	Canada
SRR12268559	PRJNA647157	feces	Asia	China
SRR12268564	PRJNA647157	feces	Asia	China
SRR12268562	PRJNA647157	feces	Asia	China
SRR12268558	PRJNA647157	feces	Asia	China
SRR12268555	PRJNA647157	feces	Asia	China
SRR12268554	PRJNA647157	feces	Asia	China
SRR12268556	PRJNA647157	feces	Asia	China
SRR12268560	PRJNA647157	feces	Asia	China
SRR12268561	PRJNA647157	feces	Asia	China
SRR12268557	PRJNA647157	feces	Asia	China
SRR12268563	PRJNA647157	feces	Asia	China
SRR15057925	PRJNA741980	feces	Europe	France
SRR15057927	PRJNA741980	feces	Europe	France
SRR15057922	PRJNA741980	feces	Europe	France
SRR15057930	PRJNA741980	feces	Europe	France
SRR15057929	PRJNA741980	feces	Europe	France
SRR15057921	PRJNA741980	feces	Europe	France
SRR15057923	PRJNA741980	feces	Europe	France
SRR15057931	PRJNA741980	feces	Europe	France
SRR15057919	PRJNA741980	feces	Europe	France
SRR15057926	PRJNA741980	feces	Europe	France
SRR15057924	PRJNA741980	feces	Europe	France
SRR15057920	PRJNA741980	feces	Europe	France
SRR15057928	PRJNA741980	feces	Europe	France
SRR15057932	PRJNA741980	feces	Europe	France
