Phage,Host,Source
675.171665,11695.23383,Ruminant
23.31288,583.334818,Ruminant
312.944206,2114.064639,Ruminant
386.043245,991.698231,Ruminant
19.46252,659.147688,Ruminant
8.54993,520.253212,Ruminant
148.43599,771.80703,Ruminant
10374.6794,544.963559,Ruminant
365.860417,828.208216,Ruminant
103.29888,787.458561,Ruminant
23.871788,821.374116,Ruminant
1294.947557,2522.825711,Ruminant
71.56801,500.734611,Ruminant
103.99224,1056.26924,Ruminant
7783.250534,547.437078,Ruminant
215.68651,420.924215,Ruminant
57.688054,715.223425,Ruminant
449.783668,529.846948,Ruminant
1306.769339,1003.844318,Ruminant
6244.025185,140.827702,Ruminant
199.662475,708.429672,Ruminant
164.266822,344.342642,Ruminant
251.410581,1266.169676,Ruminant
121.06233,1494.569332,Ruminant
100.698525,2488.425071,Ruminant
1600.333049,2169.494238,Ruminant
1575.370161,1391.514399,Ruminant
27.532475,1014.866377,Ruminant
117.565838,1583.493112,Ruminant
141.798487,1008.863371,Ruminant
528.830432,489.213152,Ruminant
1680.048007,814.280721,Ruminant
847.929296,1446.928815,Ruminant
893.63223,885.239739,Ruminant
647.521591,10641.98887,Ruminant
604.89473,12746.00823,Ruminant
582.095847,7724.050377,Ruminant
1922.927803,2486.16851,Ruminant
837.738157,5659.631222,Ruminant
0,2665.9963,Ruminant
0,4234.53897,Ruminant
0.91347,5277.808169,Ruminant
0,7482.257,Ruminant
16.5969,21319.61671,Ruminant
321.40229,468.066752,Ruminant
0,2535.7594,Ruminant
0,9093.6225,Ruminant
0,8169.924829,Ruminant
2.756737,1052.24632,Ruminant
0,4473.2215,Ruminant
7.41185,213.139,Ruminant
0,1068.902,Ruminant
0,1456.77772,Ruminant
12.57394,137.974,Ruminant
0,89.60865,Ruminant
442.04779,13743.3138,Ruminant
0,1070.4873,Ruminant
0,16438.1577,Ruminant
0,1431.8092,Ruminant
0,80.41084,Ruminant
0,672.5242,Ruminant
0,2076.268093,Ruminant
0,206.15013,Ruminant
0,667.0798,Ruminant
0,2389.164809,Ruminant
318.369,203.923921,Ruminant
1502.053009,10202.3548,Ruminant
2189.69312,156.612123,Ruminant
4.65142,106.75379,Ruminant
1052.682796,158.064984,Ruminant
54.683183,479.390156,Ruminant
5.64964,267.79505,Ruminant
5.296083,147.807817,Ruminant
0,239.91874,Ruminant
6.39418,148.557473,Ruminant
13.3143,462.364296,Ruminant
3019.435,103.590372,Ruminant
551.262052,1863.150378,Ruminant
362.16,564.953333,Ruminant
11.18493,208.807087,Ruminant
90.250894,265.997797,Ruminant
23.028766,243.22371,Ruminant
414.4667,124.113339,Ruminant
1.355551,106.874133,Ruminant
0,308.629493,Ruminant
0,88.534895,Ruminant
51.12543,210.91525,Ruminant
21.3112,376.292855,Ruminant
987.793875,3987.007661,Ruminant
25.003598,158.542192,Ruminant
3.041547,484.703932,Ruminant
0,265.370214,Ruminant
22.88027,550.864842,Ruminant
167.14579,281.779083,Ruminant
10.635815,195.378951,Ruminant
17.121123,1284.912742,Ruminant
35.677546,287.170793,Ruminant
0.654627,388.953236,Ruminant
317.917,285.562083,Ruminant
749.153081,11854.28233,Ruminant
39.57103,216.706102,Ruminant
360.39319,357.124648,Ruminant
78.094935,140.865336,Ruminant
22.193209,375.348803,Ruminant
165.411759,357.402926,Ruminant
0,527.671315,Ruminant
5758.33469,188.142949,Ruminant
3.220971,123.839866,Ruminant
0,167.191387,Ruminant
0,367.307996,Ruminant
292.242993,5284.920832,Ruminant
209.417397,152.729103,Ruminant
41.50077,509.676588,Ruminant
242.185,111.70232,Ruminant
12504.0719,418.750372,Ruminant
794.2718,436.557185,Ruminant
35.042675,210.791512,Ruminant
160.674167,440.053858,Ruminant
76.414417,1615.402717,Ruminant
26.044447,281.373584,Ruminant
162.31753,290.206287,Ruminant
714.168154,8239.07528,Ruminant
360.3034,143.031675,Ruminant
293.277668,1488.199272,Ruminant
0,297.95709,Ruminant
14.508,163.32955,Ruminant
12.872701,1255.512836,Ruminant
5.264077,283.582753,Ruminant
11.44712,158.855798,Ruminant
18.1886,696.383354,Ruminant
25.1845,112.433132,Ruminant
0,98.875994,Ruminant
1472.954558,6325.655459,Ruminant
248.338499,216.126469,Ruminant
15.6248,619.616456,Ruminant
0,2954.357232,Ruminant
116.670185,192.302896,Ruminant
0,212.353223,Ruminant
0.679789,101.410622,Ruminant
396.697,892.371751,Ruminant
0,2794.78706,Ruminant
0,542.342602,Ruminant
1.9834,248.732443,Ruminant
858.910158,7812.813474,Ruminant
557.09515,10916.82976,Ruminant
0,936.222582,Ruminant
16.83087,446.752941,Ruminant
34.023899,149.81523,Ruminant
0,130.192896,Ruminant
1.26119,1007.644908,Ruminant
245.995,285.103857,Ruminant
0,167.278349,Ruminant
2.92425,253.452523,Ruminant
0,259.683643,Ruminant
0,552.557256,Ruminant
329.551179,1163.744818,Ruminant
4.52428,216.884056,Ruminant
2.130209,552.000557,Ruminant
0,91.713574,Ruminant
0,118.012547,Ruminant
12.453596,103.901002,Ruminant
36.2432,79.803859,Ruminant
3.51483,303.947034,Ruminant
2.965245,391.338533,Ruminant
0.185739,156.880245,Ruminant
5.476399,86.274273,Ruminant
3686.050065,3086.667619,Ruminant
7.091456,78.694005,Ruminant
0.888876,74.029661,Ruminant
70.6493,138.221693,Ruminant
0,254.874961,Ruminant
1.85774,506.271448,Ruminant
1.468604,175.232025,Ruminant
0,194.529257,Ruminant
0.496194,261.089008,Ruminant
2.599084,141.828238,Ruminant
0,561.610884,Ruminant
347.853714,7166.116189,Ruminant
3.23999,118.717065,Ruminant
0,171.249134,Ruminant
30.36708,120.578682,Ruminant
5.55117,127.597173,Ruminant
0,141.248067,Ruminant
1.18488,247.371717,Ruminant
0,141.406913,Ruminant
0,260.106988,Ruminant
1.97821,270.46073,Ruminant
81.038945,627.734868,Ruminant
596.816718,5350.244182,Ruminant
0,96.375391,Ruminant
25.0102,123.965698,Ruminant
0,117.024278,Ruminant
4.755453,231.054363,Ruminant
0.71987,112.404349,Ruminant
0,54.465534,Ruminant
0,274.876,Ruminant
0.400014,109.838663,Ruminant
4.82605,147.455432,Ruminant
0.241092,102.566297,Ruminant
494.94527,2293.76719,Ruminant
0,91.406565,Ruminant
255.374,192.737401,Ruminant
36.202928,575.711104,Ruminant
9.522277,577.786391,Ruminant
5.4984,238.37267,Ruminant
1.338959,380.654767,Ruminant
3.13497,88.218059,Ruminant
0,1472.948867,Ruminant
0,145.381565,Ruminant
35.34399,112.535415,Ruminant
9.00686,1766.843646,Ruminant
0.656798,268.043885,Ruminant
1.955,161.01294,Ruminant
5.25267,266.9534,Ruminant
0,166.301837,Ruminant
9.213941,185.589339,Ruminant
0,327.843317,Ruminant
44.69918,140.286785,Ruminant
1.268823,332.375512,Ruminant
38.0302,321.464679,Ruminant
0.602139,108.146612,Ruminant
0,2149.479482,Ruminant
0,212.209139,Ruminant
33.28041,285.78265,Ruminant
7.223219,12799.50082,Ruminant
12.3346,10849.44788,Ruminant
357.08072,13628.65192,Ruminant
3.0381,913.989426,Ruminant
6.5021,761.228432,Ruminant
3.14259,5170.495634,Ruminant
9.69224,27321.15782,Ruminant
5.347549,1794.947995,Ruminant
3.650587,1750.052836,Ruminant
5.41472,4683.02513,Ruminant
0,3400.518667,Ruminant
12.8103,401.320069,Ruminant
332.677,12237.4199,Ruminant
127.54991,49851.82824,Ruminant
35628.3805,4183.570738,Ruminant
1627.64293,9206.932702,Ruminant
0,4238.522325,Ruminant
5.47081,393.026634,Ruminant
0,29047.73252,Ruminant
26.192286,1412.279816,Ruminant
13.464961,51.574961,Ruminant
39.1964,61.581886,Ruminant
192.259517,550.618439,Ruminant
16.117212,9803.862625,Ruminant
105.656328,7894.53701,Ruminant
11.97877,1330.233176,Ruminant
0.377976,83.84593,Ruminant
65.42095,220.982387,Ruminant
0,592.001007,Ruminant
0,185.930251,Ruminant
405.598751,6292.892666,Ruminant
292.079112,4169.562529,Ruminant
0,912.1996,Ruminant
64.004895,99.913082,Ruminant
3.303679,2864.888705,Ruminant
1.17326,78.197639,Ruminant
6.795166,21900.76891,Ruminant
641.22413,879.11302,Ruminant
9170.4305,15503.07288,Ruminant
0,332.071479,Ruminant
446.50977,23928.62543,Ruminant
744.895594,13273.25032,Ruminant
674.347829,14772.26662,Ruminant
805.5432,1783.829115,Ruminant
590.173351,1357.073995,Ruminant
188.05679,1947.762471,Ruminant
1322.984625,3962.503099,Ruminant
2268.7134,5455.050209,Ruminant
1764.70328,3771.530096,Ruminant
799.167633,1643.872681,Ruminant
1901.4664,2479.601197,Ruminant
2379.593525,3667.990033,Ruminant
1293.552123,3394.800902,Ruminant
639.060308,16531.23044,Ruminant
2711.646272,7506.534794,Ruminant
1091.38099,6361.353626,Ruminant
4006.774223,8187.547478,Ruminant
51.261743,493.775378,Ruminant
175.894484,2446.703379,Ruminant
53.673051,1227.445028,Ruminant
678.8707,4320.323676,Ruminant
411.485313,2704.728514,Ruminant
163.440336,676.587593,Ruminant
179.557682,2057.561241,Ruminant
472.132893,1608.859445,Ruminant
38.315714,824.966301,Ruminant
285.341343,1064.412114,Ruminant
425.54517,2464.663716,Ruminant
2018.736977,836.297029,Ruminant
243.744923,2187.081224,Ruminant
932.00358,1139.771618,Ruminant
63.275794,10640.81388,Ruminant
436.569185,2155.394724,Ruminant
463.638008,7622.42932,Ruminant
156.289085,7759.616857,Ruminant
721.283678,13134.24713,Ruminant
331.66143,12140.0849,Ruminant
158.617664,1097.759781,Ruminant
554.923888,9350.04539,Ruminant
187.997067,7884.11053,Ruminant
457.002991,13721.38172,Ruminant
176.02905,15828.17901,Ruminant
493.161495,14336.384,Ruminant
519.576125,2045.112598,Ruminant
3583.671635,29104.76988,Ruminant
700.903175,22064.95682,Ruminant
537.787447,7146.41664,Ruminant
1546.974285,24610.5378,Ruminant
2428.411498,38489.93206,Ruminant
2671.520042,6008.129828,Ruminant
1271.577,1972.853848,Ruminant
3839.706008,15983.8484,Ruminant
1766.361632,8142.62004,Ruminant
2667.410305,8509.002387,Ruminant
31094.15557,13268.57223,Ruminant
1125.58126,2466.488323,Ruminant
1394.603905,17649.48498,Ruminant
1378.81118,7438.64714,Ruminant
3524.230349,10742.90211,Ruminant
3500.305279,6387.526821,Ruminant
16678.9398,6557.391755,Ruminant
2112.013527,7337.414884,Ruminant
2606.068516,3589.115988,Ruminant
2326.322,11143.21109,Ruminant
191609.7047,35887.8076,Ruminant
2106.661573,9910.368157,Ruminant
4156.78495,18937.54357,Ruminant
298.40591,9110.588815,Ruminant
6916.903051,11258.86057,Ruminant
2042.991211,11183.82151,Ruminant
7056.507891,15662.53815,Ruminant
808.4395,6240.448984,Ruminant
771.759489,4768.99453,Ruminant
269.605763,3123.428618,Ruminant
398.13707,5547.607293,Ruminant
526.82981,6787.258866,Ruminant
207.660557,3195.102025,Ruminant
324.310199,4214.36195,Ruminant
593.428081,14023.79816,Ruminant
386.146681,11358.9886,Ruminant
59.300205,1178.418113,Ruminant
649.714643,18140.77502,Ruminant
728.1203,20959.28706,Ruminant
829.571582,11129.60093,Ruminant
1027.556097,11304.66324,Ruminant
570.12488,15550.55651,Ruminant
825.366264,2517.304631,Ruminant
554.19709,8667.908656,Ruminant
548.906778,30890.00487,Ruminant
47.99379,8300.940735,Ruminant
383.631657,15654.5317,Ruminant
782.707487,5096.503176,Ruminant
554.268551,5598.340585,Ruminant
994.626134,15949.44221,Ruminant
665.859789,15686.38286,Ruminant
338.502702,9981.941597,Ruminant
746.776114,354.519925,Ruminant
813.328804,2509.022931,Ruminant
546.600563,3423.47836,Ruminant
1336.151962,1851.590381,Ruminant
1237.766114,2918.84215,Ruminant
587.208766,14835.08081,Ruminant
1279.802578,22758.76292,Ruminant
1724.093413,37647.62507,Ruminant
1468.082829,48295.33271,Ruminant
935.747689,9160.92651,Ruminant
878.478706,5580.917319,Ruminant
1033.147329,7183.05856,Ruminant
72.547738,6717.879595,Ruminant
1803.186825,6477.656778,Ruminant
1502.436571,20195.686,Ruminant
1282.535718,7640.381517,Ruminant
1137.92069,10694.5498,Ruminant
1173.322416,9295.732907,Ruminant
1891.180733,25919.88847,Ruminant
447.805143,4075.035896,Ruminant
12146.36812,63749.63037,Ruminant
978.614674,6185.635249,Ruminant
2984.925663,67635.47628,Ruminant
735.445755,14111.02191,Ruminant
945.99022,1942.253474,Ruminant
8122.008716,45402.00699,Ruminant
5277.610237,30475.95646,Ruminant
984.076549,29212.72414,Ruminant
1523.595513,23360.16152,Ruminant
909.616715,13430.71316,Ruminant
1618.375782,39431.75684,Ruminant
1421.707451,11284.79788,Ruminant
1323.46373,3116.257823,Ruminant
1346.566011,31059.33104,Ruminant
1236.333111,27059.57793,Ruminant
1264.282996,6144.768695,Ruminant
1088.453115,10552.93026,Ruminant
829.336482,24966.26438,Ruminant
1765.818363,8379.273351,Ruminant
1507.439598,10690.95372,Ruminant
542.870587,5810.715864,Ruminant
1382.38547,15422.55331,Ruminant
1189.534914,7063.725503,Ruminant
1604.932552,12965.08228,Ruminant
1010.190558,20766.52254,Ruminant
1573.750186,23462.57221,Ruminant
1678.50133,25221.1902,Ruminant
577.361016,10178.85347,Ruminant
1758.978282,29202.76847,Ruminant
1350.824513,18546.10808,Ruminant
2822.277233,61805.93526,Ruminant
1063.231544,17171.47974,Ruminant
213.998542,1037.442464,Ruminant
1475.698415,17666.33886,Ruminant
1115.437467,15194.7134,Ruminant
2240.381349,22575.50192,Ruminant
1055.412806,30620.43783,Ruminant
1988.173016,53315.62906,Ruminant
1122.867481,16983.5726,Ruminant
950.125102,25046.10976,Ruminant
654.643168,18714.5018,Ruminant
1110.185241,22923.36258,Ruminant
823.054925,782.276129,Ruminant
1070.4342,8419.95664,Ruminant
494.182357,3878.008144,Ruminant
728.959854,15585.6998,Ruminant
1954.348497,19936.95397,Ruminant
1184.574186,26052.03907,Ruminant
1557.185393,52313.86549,Ruminant
2327.058012,46865.22981,Ruminant
1211.172763,26157.24185,Ruminant
1901.384268,29203.12215,Ruminant
1013.724771,9834.840043,Ruminant
1648.688794,710.19439,Ruminant
1731.179542,32423.09453,Ruminant
128.857143,435.944133,Ruminant
1518.605669,1882.683132,Ruminant
1713.013975,2176.271056,Ruminant
3372.232039,3034.219202,Ruminant
240.547413,3218.057624,Ruminant
465.576903,1188.122224,Ruminant
1082.76,31038.74375,Ruminant
4164.627076,42130.22707,Ruminant
215.289984,688.613214,Ruminant
312.325034,3822.423967,Ruminant
834.390976,1968.278285,Ruminant
507.961697,3420.038683,Ruminant
443.609756,749.413812,Ruminant
509.165232,2722.597963,Ruminant
274.74047,3087.102237,Ruminant
16715.3819,32426.49554,Ruminant
836.777822,3668.599085,Ruminant
9927.081084,33346.83078,Ruminant
577.803148,4507.040268,Ruminant
648.340924,3255.801923,Ruminant
959.480772,1896.158151,Ruminant
1072.569276,4294.621169,Ruminant
650.084784,5931.58318,Ruminant
324.489936,2148.678027,Ruminant
177.046491,956.702701,Ruminant
202.10661,787.199179,Ruminant
936.369959,3485.410766,Ruminant
106.620512,1366.001121,Ruminant
99.331192,4712.190387,Ruminant
165.403208,6259.203128,Ruminant
209.043668,2298.997485,Ruminant
219.372176,587.794206,Ruminant
149.029815,1192.76466,Ruminant
221.577178,641.677383,Ruminant
93.535465,868.634563,Ruminant
157.715923,3370.888275,Ruminant
1976.952615,9102.741659,Ruminant
222.125454,1697.557267,Ruminant
103.114011,1664.582598,Ruminant
74.530074,5848.525362,Ruminant
361.458281,3032.246474,Ruminant
264.623955,2794.917864,Ruminant
114.952055,933.707381,Ruminant
439.268141,2287.935894,Ruminant
112.37322,2263.785301,Ruminant
175.052426,1649.332229,Ruminant
97.467306,2005.933432,Ruminant
236.323155,5876.567931,Ruminant
82.364565,3125.279203,Ruminant
54.994458,1701.851715,Ruminant
423.229691,5187.183386,Ruminant
162.604223,5905.629649,Ruminant
71.575542,967.258344,Ruminant
251.562223,2754.507769,Ruminant
385.294751,1470.102257,Ruminant
1388.336105,6651.632311,Ruminant
935.844308,582.515025,Ruminant
2024.642638,494.049312,Ruminant
230.37024,3410.806962,Ruminant
410.261885,761.74687,Ruminant
1082.083943,6097.537547,Ruminant
663.148081,1009.959231,Ruminant
563.002896,980.835439,Ruminant
982.37225,1295.542047,Ruminant
1727.923298,5026.102863,Ruminant
511.591754,1146.404152,Ruminant
894.746847,966.241537,Ruminant
702.810852,2208.096046,Ruminant
543.161217,828.921416,Ruminant
446.073858,637.565515,Ruminant
455.137515,421.209395,Ruminant
552.177838,440.066501,Ruminant
348.683493,370.383081,Ruminant
1228.181722,392.013909,Ruminant
888.727989,722.915327,Ruminant
631.155369,1274.610954,Ruminant
1354.487016,317.582756,Ruminant
328.007176,473.831141,Ruminant
411.262523,16595.45272,Ruminant
260.593273,8327.254977,Ruminant
550.149646,1248.62619,Ruminant
1667.440392,281.876315,Ruminant
420.452435,1706.105241,Ruminant
2225.975372,8016.297452,Ruminant
177.046516,956.702701,Ruminant
919.473472,14368.55871,Ruminant
2263.125732,16740.11495,Ruminant
513.367569,21557.22259,Ruminant
1275.530209,24326.41469,Ruminant
690.504143,22421.41703,Ruminant
879.356591,10220.53987,Ruminant
692.574195,7014.975397,Ruminant
961.760061,9322.408556,Ruminant
1053.039959,3241.69644,Ruminant
655.508241,4194.083525,Ruminant
827.583284,5922.701539,Ruminant
534.164426,10480.05573,Ruminant
937.242062,10258.36007,Ruminant
2664.280963,36343.6505,Ruminant
711.720022,21094.95307,Ruminant
4174.729927,1866.746836,Ruminant
509.266583,7088.37433,Ruminant
1325.249698,4043.78121,Ruminant
1658.772428,5014.711023,Ruminant
650.804285,3988.284311,Ruminant
3918.621535,9286.619884,Ruminant
826.53702,3189.901475,Ruminant
920.424923,6768.183347,Ruminant
1339.444511,6603.317281,Ruminant
613.199315,2560.989391,Ruminant
1034.347138,6792.987838,Ruminant
658.354841,3365.469916,Ruminant
2577.824084,4901.630922,Ruminant
1178.03455,12981.28975,Ruminant
1582.398579,20775.77958,Ruminant
777.790949,3228.268998,Ruminant
980.334861,2077.182338,Ruminant
780.928265,9472.431629,Ruminant
615.345028,8971.638672,Ruminant
709.057759,5612.18577,Ruminant
785.200864,7888.549604,Ruminant
717.504498,5161.42033,Ruminant
1003.197829,7009.028531,Ruminant
907.243733,27619.39537,Ruminant
1046.652681,7223.906865,Ruminant
1010.822759,18783.45491,Ruminant
1568.899051,25451.14597,Ruminant
1147.43914,32654.55272,Ruminant
757.070026,9320.916668,Ruminant
802.605203,8420.386125,Ruminant
897.105465,9422.514627,Ruminant
620.899351,7184.778031,Ruminant
575.218236,9231.000634,Ruminant
764.541025,9378.989648,Ruminant
653.862039,6686.321322,Ruminant
1276.958409,10789.2889,Ruminant
1079.964112,12184.67171,Ruminant
1630.319548,14715.87278,Ruminant
1607.211329,8743.415936,Ruminant
732.400587,9440.384525,Ruminant
967.94197,11896.12186,Ruminant
766.461951,8722.629952,Ruminant
892.573268,22080.06473,Ruminant
1313.147316,15931.10027,Ruminant
956.90647,12966.31369,Ruminant
1976.289575,3744.720446,Ruminant
1575.560489,2435.369961,Ruminant
2961.567758,3386.142412,Ruminant
2745.543902,3400.784903,Ruminant
1683.508377,2866.313188,Ruminant
2347.096676,6581.843749,Ruminant
1494.177317,7258.720894,Ruminant
1660.843213,678.012339,Ruminant
1210.823513,791.860081,Ruminant
1534.492058,2418.725751,Ruminant
2016.813382,3782.028741,Ruminant
1767.03319,716.627968,Ruminant
1059.833418,782.60193,Ruminant
2483.159076,6472.570791,Ruminant
