newid	family
cow_phage_02583	Autographiviridae
cow_phage_17204	Casjensviridae
cow_phage_05634	Casjensviridae
cow_phage_06617	Salasmaviridae
cow_phage_07382	Peduoviridae
cow_phage_15008	Orlajensenviridae
cow_phage_05103	Peduoviridae
cow_phage_10243	Autographiviridae
cow_phage_07660	Peduoviridae
cow_phage_32169	Salasmaviridae
cow_phage_24501	Salasmaviridae
cow_phage_02355	Salasmaviridae
cow_phage_02012	Salasmaviridae
cow_phage_31898	Straboviridae
cow_phage_03511	Salasmaviridae
cow_phage_24840	Salasmaviridae
cow_phage_09372	Salasmaviridae
cow_phage_06534	Salasmaviridae
cow_phage_01452	Salasmaviridae
cow_phage_17482	Straboviridae
cow_phage_02324	Salasmaviridae
cow_phage_00151	Salasmaviridae
cow_phage_08667	Straboviridae
cow_phage_00900	Chaseviridae
cow_phage_37615	Mesyanzhinovviridae
cow_phage_27173	Drexlerviridae
cow_phage_19522	Salasmaviridae
cow_phage_03645	Herelleviridae
cow_phage_13514	Salasmaviridae
cow_phage_06104	Vilmaviridae
cow_phage_12766	Chaseviridae
cow_phage_37557	Herelleviridae
cow_phage_02395	Salasmaviridae
cow_phage_06424	Mesyanzhinovviridae
cow_phage_36566	Schitoviridae
cow_phage_08447	Mesyanzhinovviridae
cow_phage_25692	Ackermannviridae
cow_phage_03275	Straboviridae
cow_phage_34822	Chaseviridae
cow_phage_38055	Chaseviridae
cow_phage_21621	Salasmaviridae
cow_phage_27183	Salasmaviridae
cow_phage_28132	Chaseviridae
cow_phage_36495	Autographiviridae
cow_phage_13842	Salasmaviridae
cow_phage_09220	Salasmaviridae
cow_phage_02036	Straboviridae
cow_phage_26254	Drexlerviridae
cow_phage_36112	Salasmaviridae
cow_phage_19175	Mesyanzhinovviridae
cow_phage_29018	Peduoviridae
cow_phage_19401	Salasmaviridae
cow_phage_35750	Mesyanzhinovviridae
cow_phage_16309	Chaseviridae
cow_phage_06779	Autographiviridae
cow_phage_03792	Chaseviridae
cow_phage_35502	Mesyanzhinovviridae
cow_phage_20433	Drexlerviridae
cow_phage_11333	Autographiviridae
cow_phage_01128	Herelleviridae
cow_phage_07689	Peduoviridae
cow_phage_29439	Salasmaviridae
cow_phage_24704	Kyanoviridae
cow_phage_07658	Mesyanzhinovviridae
cow_phage_32948	Drexlerviridae
cow_phage_14070	Ackermannviridae
cow_phage_28793	Drexlerviridae
cow_phage_03215	Drexlerviridae
cow_phage_07771	Salasmaviridae
cow_phage_01908	Drexlerviridae
cow_phage_26877	Drexlerviridae
cow_phage_18252	Drexlerviridae
cow_phage_06675	Drexlerviridae
cow_phage_10666	Autographiviridae
cow_phage_20723	Peduoviridae
cow_phage_34112	Chaseviridae
cow_phage_26920	Mesyanzhinovviridae
cow_phage_09617	Mesyanzhinovviridae
cow_phage_39532	Straboviridae
cow_phage_38918	Mesyanzhinovviridae
cow_phage_24453	Casjensviridae
cow_phage_12642	Casjensviridae
cow_phage_11604	Drexlerviridae
cow_phage_14920	Herelleviridae
cow_phage_28869	Salasmaviridae
cow_phage_00358	Salasmaviridae
cow_phage_07345	Herelleviridae
cow_phage_00153	Salasmaviridae
cow_phage_09165	Salasmaviridae
cow_phage_00251	Peduoviridae
cow_phage_14726	Mesyanzhinovviridae
cow_phage_25035	Salasmaviridae
cow_phage_32065	Herelleviridae
cow_phage_19225	Salasmaviridae
cow_phage_32463	Salasmaviridae
cow_phage_26649	Casjensviridae
cow_phage_15013	Chaseviridae
cow_phage_23646	Salasmaviridae
cow_phage_26063	Salasmaviridae
cow_phage_28139	Straboviridae
cow_phage_05202	Salasmaviridae
cow_phage_00201	Salasmaviridae
cow_phage_28185	Salasmaviridae
cow_phage_02358	Casjensviridae
cow_phage_14272	Salasmaviridae
cow_phage_25811	Salasmaviridae
cow_phage_27749	Salasmaviridae
cow_phage_13557	Salasmaviridae
cow_phage_13609	Ackermannviridae
cow_phage_18126	Salasmaviridae
cow_phage_00636	Salasmaviridae
cow_phage_06858	Herelleviridae
cow_phage_14021	Vilmaviridae
cow_phage_36947	Autographiviridae
cow_phage_13409	Salasmaviridae
cow_phage_00098	Salasmaviridae
cow_phage_36015	Schitoviridae
cow_phage_20084	Salasmaviridae
cow_phage_19001	Salasmaviridae
cow_phage_27827	Salasmaviridae
cow_phage_10867	Zierdtviridae
cow_phage_18876	Salasmaviridae
cow_phage_24159	Straboviridae
cow_phage_17972	Casjensviridae
cow_phage_27022	Salasmaviridae
cow_phage_10789	Salasmaviridae
cow_phage_07983	Salasmaviridae
cow_phage_01007	Drexlerviridae
cow_phage_19008	Salasmaviridae
cow_phage_10007	Casjensviridae
cow_phage_23295	Salasmaviridae
cow_phage_00684	Salasmaviridae
cow_phage_26103	Salasmaviridae
cow_phage_28450	Drexlerviridae
cow_phage_15925	Salasmaviridae
cow_phage_07049	Salasmaviridae
cow_phage_24437	Ackermannviridae
cow_phage_14877	Straboviridae
cow_phage_05655	Salasmaviridae
cow_phage_37072	Autographiviridae
cow_phage_28505	Peduoviridae
cow_phage_28848	Herelleviridae
cow_phage_03299	Chaseviridae
cow_phage_19556	Straboviridae
cow_phage_36176	Straboviridae
cow_phage_02777	Salasmaviridae
cow_phage_10205	Zierdtviridae
cow_phage_21149	Rountreeviridae
cow_phage_03348	Chaseviridae
cow_phage_14900	Chaseviridae
cow_phage_06306	Autographiviridae
cow_phage_19571	Salasmaviridae
cow_phage_29147	Drexlerviridae
cow_phage_24735	Drexlerviridae
cow_phage_22032	Salasmaviridae
cow_phage_09996	Straboviridae
cow_phage_08588	Casjensviridae
cow_phage_23881	Schitoviridae
cow_phage_39433	Ackermannviridae
cow_phage_20885	Straboviridae
cow_phage_16347	Salasmaviridae
cow_phage_27696	Kyanoviridae
cow_phage_07773	Salasmaviridae
cow_phage_26596	Salasmaviridae
cow_phage_18274	Salasmaviridae
cow_phage_38515	Straboviridae
cow_phage_28667	Chaseviridae
cow_phage_32343	Salasmaviridae
cow_phage_23829	Chaseviridae
cow_phage_21926	Mesyanzhinovviridae
cow_phage_29995	Salasmaviridae
cow_phage_05232	Salasmaviridae
cow_phage_26525	Salasmaviridae
cow_phage_04351	Salasmaviridae
cow_phage_09040	Salasmaviridae
cow_phage_25763	Peduoviridae
cow_phage_00645	Salasmaviridae
cow_phage_21806	Drexlerviridae
cow_phage_20489	Salasmaviridae
cow_phage_13731	Casjensviridae
cow_phage_09676	Salasmaviridae
cow_phage_01185	Salasmaviridae
cow_phage_04488	Salasmaviridae
cow_phage_10844	Chaseviridae
cow_phage_06744	Salasmaviridae
cow_phage_26210	Salasmaviridae
cow_phage_19578	Salasmaviridae
cow_phage_25770	Salasmaviridae
cow_phage_00659	Salasmaviridae
cow_phage_02869	Chaseviridae
cow_phage_13103	Salasmaviridae
cow_phage_29666	Salasmaviridae
cow_phage_38158	Salasmaviridae
cow_phage_25653	Salasmaviridae
cow_phage_04330	Salasmaviridae
cow_phage_27108	Kyanoviridae
cow_phage_09095	Chaseviridae
cow_phage_22505	Casjensviridae
cow_phage_07143	Drexlerviridae
cow_phage_31649	Vilmaviridae
cow_phage_09731	Drexlerviridae
cow_phage_09717	Chaseviridae
cow_phage_05516	Salasmaviridae
cow_phage_20301	Salasmaviridae
cow_phage_25421	Salasmaviridae
cow_phage_10520	Salasmaviridae
cow_phage_10260	Drexlerviridae
cow_phage_16692	Salasmaviridae
cow_phage_08763	Peduoviridae
cow_phage_38245	Autographiviridae
cow_phage_14010	Peduoviridae
cow_phage_25729	Salasmaviridae
cow_phage_17070	Peduoviridae
cow_phage_12779	Casjensviridae
cow_phage_05717	Salasmaviridae
cow_phage_02819	Salasmaviridae
cow_phage_00965	Chaseviridae
cow_phage_08108	Drexlerviridae
cow_phage_05922	Casjensviridae
cow_phage_25198	Salasmaviridae
cow_phage_03660	Drexlerviridae
cow_phage_13142	Salasmaviridae
cow_phage_18887	Mesyanzhinovviridae
cow_phage_23445	Casjensviridae
cow_phage_12792	Salasmaviridae
cow_phage_16322	Casjensviridae
cow_phage_29555	Casjensviridae
cow_phage_17232	Salasmaviridae
cow_phage_24762	Mesyanzhinovviridae
cow_phage_09920	Salasmaviridae
cow_phage_04681	Salasmaviridae
cow_phage_26392	Salasmaviridae
cow_phage_39372	Drexlerviridae
cow_phage_00159	Peduoviridae
cow_phage_34119	Salasmaviridae
cow_phage_16342	Peduoviridae
cow_phage_10006	Drexlerviridae
cow_phage_21768	Peduoviridae
cow_phage_02776	Casjensviridae
cow_phage_07823	Straboviridae
cow_phage_14957	Drexlerviridae
cow_phage_15411	Casjensviridae
cow_phage_22039	Chaseviridae
cow_phage_13145	Drexlerviridae
cow_phage_03227	Drexlerviridae
cow_phage_22487	Mesyanzhinovviridae
cow_phage_19863	Peduoviridae
cow_phage_18950	Drexlerviridae
cow_phage_17594	Autographiviridae
cow_phage_24398	Peduoviridae
cow_phage_27497	Chaseviridae
cow_phage_37773	Peduoviridae
cow_phage_26407	Peduoviridae
cow_phage_15985	Autographiviridae
cow_phage_12638	Ackermannviridae
cow_phage_11086	Salasmaviridae
cow_phage_31466	Salasmaviridae
cow_phage_01602	Chaseviridae
cow_phage_23994	Casjensviridae
cow_phage_02263	Autographiviridae
cow_phage_01115	Casjensviridae
cow_phage_07458	Salasmaviridae
cow_phage_04166	Drexlerviridae
cow_phage_26421	Salasmaviridae
cow_phage_12214	Salasmaviridae
cow_phage_07422	Chaseviridae
cow_phage_01569	Salasmaviridae
cow_phage_23272	Chaseviridae
cow_phage_30169	Salasmaviridae
cow_phage_25635	Casjensviridae
cow_phage_16156	Salasmaviridae
cow_phage_24212	Salasmaviridae
cow_phage_02338	Salasmaviridae
cow_phage_15235	Casjensviridae
cow_phage_27006	Drexlerviridae
cow_phage_12137	Ackermannviridae
cow_phage_13496	Peduoviridae
cow_phage_12215	Drexlerviridae
cow_phage_05072	Peduoviridae
cow_phage_27482	Salasmaviridae
cow_phage_12948	Casjensviridae
cow_phage_00747	Casjensviridae
cow_phage_28077	Peduoviridae
cow_phage_21188	Zobellviridae
cow_phage_20822	Mesyanzhinovviridae
cow_phage_19564	Casjensviridae
cow_phage_20209	Peduoviridae
cow_phage_27379	Drexlerviridae
cow_phage_21637	Ackermannviridae
cow_phage_04946	Chaseviridae
cow_phage_02990	Salasmaviridae
cow_phage_00829	Chaseviridae
cow_phage_13531	Straboviridae
cow_phage_18966	Schitoviridae
cow_phage_02513	Peduoviridae
cow_phage_22767	Chaseviridae
cow_phage_11264	Casjensviridae
cow_phage_12417	Chaseviridae
cow_phage_22364	Chaseviridae
cow_phage_20542	Casjensviridae
cow_phage_38214	Salasmaviridae
cow_phage_20264	Casjensviridae
cow_phage_28576	Drexlerviridae
cow_phage_19845	Casjensviridae
cow_phage_39536	Straboviridae
cow_phage_15067	Peduoviridae
cow_phage_11612	Peduoviridae
cow_phage_11405	Chaseviridae
cow_phage_03918	Autographiviridae
cow_phage_27135	Peduoviridae
cow_phage_05092	Chaseviridae
cow_phage_17135	Mesyanzhinovviridae
cow_phage_21851	Peduoviridae
cow_phage_03068	Peduoviridae
cow_phage_08318	Peduoviridae
cow_phage_22187	Mesyanzhinovviridae
cow_phage_09528	Mesyanzhinovviridae
cow_phage_27689	Peduoviridae
cow_phage_12928	Casjensviridae
cow_phage_22895	Mesyanzhinovviridae
cow_phage_22891	Casjensviridae
cow_phage_14849	Casjensviridae
cow_phage_17811	Chaseviridae
cow_phage_28612	Drexlerviridae
cow_phage_03867	Peduoviridae
cow_phage_18507	Ackermannviridae
cow_phage_00346	Drexlerviridae
cow_phage_36035	Salasmaviridae
cow_phage_28932	Chaseviridae
cow_phage_09891	Salasmaviridae
cow_phage_14588	Salasmaviridae
cow_phage_17139	Herelleviridae
cow_phage_10639	Salasmaviridae
cow_phage_38145	Salasmaviridae
cow_phage_39375	Mesyanzhinovviridae
cow_phage_15613	Peduoviridae
cow_phage_28479	Casjensviridae
cow_phage_19495	Drexlerviridae
cow_phage_27055	Salasmaviridae
cow_phage_13783	Salasmaviridae
cow_phage_14339	Salasmaviridae
cow_phage_09328	Herelleviridae
cow_phage_39537	Peduoviridae
cow_phage_16964	Salasmaviridae
cow_phage_29618	Salasmaviridae
cow_phage_14872	Chaseviridae
cow_phage_25544	Chaseviridae
cow_phage_08547	Peduoviridae
cow_phage_38485	Straboviridae
cow_phage_24455	Salasmaviridae
cow_phage_35301	Chaseviridae
cow_phage_10257	Drexlerviridae
cow_phage_11355	Peduoviridae
cow_phage_02466	Peduoviridae
cow_phage_20735	Peduoviridae
cow_phage_19900	Salasmaviridae
cow_phage_06002	Chaseviridae
cow_phage_16798	Chaseviridae
cow_phage_19634	Chaseviridae
cow_phage_24536	Peduoviridae
cow_phage_24174	Chaseviridae
cow_phage_19591	Salasmaviridae
cow_phage_09635	Peduoviridae
cow_phage_27961	Chaseviridae
cow_phage_26115	Salasmaviridae
cow_phage_12822	Salasmaviridae
cow_phage_15040	Salasmaviridae
cow_phage_07090	Peduoviridae
cow_phage_11968	Ackermannviridae
cow_phage_11933	Chaseviridae
cow_phage_14504	Salasmaviridae
cow_phage_11440	Drexlerviridae
cow_phage_00643	Casjensviridae
cow_phage_13348	Mesyanzhinovviridae
cow_phage_24253	Drexlerviridae
cow_phage_18713	Salasmaviridae
cow_phage_10683	Salasmaviridae
cow_phage_03109	Peduoviridae
cow_phage_19244	Casjensviridae
cow_phage_38465	Casjensviridae
cow_phage_14144	Salasmaviridae
cow_phage_10500	Salasmaviridae
cow_phage_05235	Mesyanzhinovviridae
cow_phage_01121	Mesyanzhinovviridae
cow_phage_15079	Casjensviridae
cow_phage_15462	Casjensviridae
cow_phage_17119	Chaseviridae
cow_phage_15898	Casjensviridae
cow_phage_17896	Peduoviridae
cow_phage_06811	Chaseviridae
cow_phage_26467	Peduoviridae
cow_phage_03567	Salasmaviridae
cow_phage_05491	Chaseviridae
cow_phage_04450	Drexlerviridae
cow_phage_34837	Casjensviridae
cow_phage_22747	Chaseviridae
cow_phage_17467	Drexlerviridae
cow_phage_02694	Casjensviridae
cow_phage_26316	Salasmaviridae
cow_phage_12687	Drexlerviridae
cow_phage_25195	Casjensviridae
cow_phage_12382	Salasmaviridae
cow_phage_26926	Casjensviridae
cow_phage_16128	Zierdtviridae
cow_phage_39467	Straboviridae
cow_phage_08898	Casjensviridae
cow_phage_08222	Salasmaviridae
cow_phage_24782	Chaseviridae
cow_phage_11231	Casjensviridae
cow_phage_39000	Vilmaviridae
cow_phage_06374	Chaseviridae
cow_phage_27182	Salasmaviridae
cow_phage_02230	Drexlerviridae
cow_phage_23754	Chaseviridae
cow_phage_06895	Drexlerviridae
cow_phage_00450	Drexlerviridae
cow_phage_20408	Salasmaviridae
cow_phage_39283	Salasmaviridae
cow_phage_20921	Salasmaviridae
cow_phage_27083	Chaseviridae
cow_phage_05002	Drexlerviridae
cow_phage_19060	Salasmaviridae
cow_phage_28049	Chaseviridae
cow_phage_15587	Chaseviridae
cow_phage_22043	Chaseviridae
cow_phage_35437	Salasmaviridae
cow_phage_21019	Peduoviridae
cow_phage_21002	Rountreeviridae
cow_phage_01706	Peduoviridae
cow_phage_13461	Peduoviridae
cow_phage_38996	Salasmaviridae
cow_phage_26965	Casjensviridae
cow_phage_09980	Drexlerviridae
cow_phage_26618	Peduoviridae
cow_phage_01461	Drexlerviridae
cow_phage_10725	Chaseviridae
cow_phage_14120	Autographiviridae
cow_phage_27580	Salasmaviridae
cow_phage_20187	Casjensviridae
cow_phage_20561	Casjensviridae
cow_phage_01683	Salasmaviridae
cow_phage_02903	Salasmaviridae
cow_phage_09557	Casjensviridae
cow_phage_23728	Peduoviridae
cow_phage_18962	Salasmaviridae
cow_phage_18221	Salasmaviridae
cow_phage_18317	Salasmaviridae
cow_phage_32975	Mesyanzhinovviridae
cow_phage_22615	Salasmaviridae
cow_phage_14103	Salasmaviridae
cow_phage_24572	Casjensviridae
cow_phage_18723	Chaseviridae
cow_phage_24833	Salasmaviridae
cow_phage_11697	Salasmaviridae
cow_phage_21163	Peduoviridae
cow_phage_16778	Drexlerviridae
cow_phage_05105	Peduoviridae
cow_phage_26286	Peduoviridae
cow_phage_08387	Chaseviridae
cow_phage_06970	Kyanoviridae
cow_phage_10112	Chaseviridae
cow_phage_21782	Drexlerviridae
cow_phage_02050	Chaseviridae
cow_phage_25087	Salasmaviridae
cow_phage_32593	Schitoviridae
cow_phage_00264	Casjensviridae
cow_phage_07758	Drexlerviridae
cow_phage_21834	Salasmaviridae
cow_phage_33760	Chaseviridae
cow_phage_11949	Drexlerviridae
cow_phage_10994	Chaseviridae
cow_phage_22935	Chaseviridae
cow_phage_00345	Casjensviridae
cow_phage_08618	Chaseviridae
cow_phage_00183	Autographiviridae
cow_phage_21387	Casjensviridae
cow_phage_15547	Rountreeviridae
cow_phage_13169	Casjensviridae
cow_phage_08677	Salasmaviridae
cow_phage_27172	Salasmaviridae
cow_phage_28634	Chaseviridae
cow_phage_09683	Chaseviridae
cow_phage_05406	Salasmaviridae
cow_phage_15328	Salasmaviridae
cow_phage_25307	Mesyanzhinovviridae
cow_phage_03649	Drexlerviridae
cow_phage_28672	Peduoviridae
cow_phage_22226	Chaseviridae
cow_phage_21375	Peduoviridae
cow_phage_10741	Salasmaviridae
cow_phage_01023	Salasmaviridae
cow_phage_09377	Casjensviridae
cow_phage_03598	Straboviridae
cow_phage_01813	Mesyanzhinovviridae
cow_phage_01217	Salasmaviridae
cow_phage_24069	Autographiviridae
cow_phage_31961	Salasmaviridae
cow_phage_07366	Autographiviridae
cow_phage_13807	Drexlerviridae
cow_phage_11267	Mesyanzhinovviridae
cow_phage_06841	Salasmaviridae
cow_phage_08304	Chaseviridae
cow_phage_39446	Mesyanzhinovviridae
cow_phage_11919	Chaseviridae
cow_phage_25986	Casjensviridae
cow_phage_25229	Salasmaviridae
cow_phage_05780	Salasmaviridae
cow_phage_34986	Vilmaviridae
cow_phage_02811	Salasmaviridae
cow_phage_12592	Drexlerviridae
cow_phage_07296	Peduoviridae
cow_phage_38181	Salasmaviridae
cow_phage_14668	Chaseviridae
cow_phage_11944	Peduoviridae
cow_phage_12204	Peduoviridae
cow_phage_06748	Casjensviridae
cow_phage_11981	Peduoviridae
cow_phage_35655	Straboviridae
cow_phage_39378	Straboviridae
cow_phage_19664	Chaseviridae
cow_phage_26414	Salasmaviridae
cow_phage_28397	Kyanoviridae
cow_phage_10548	Chaseviridae
cow_phage_18257	Casjensviridae
cow_phage_12980	Salasmaviridae
cow_phage_16622	Chaseviridae
cow_phage_20804	Chaseviridae
cow_phage_21266	Peduoviridae
cow_phage_20746	Salasmaviridae
cow_phage_11594	Salasmaviridae
cow_phage_29651	Drexlerviridae
cow_phage_05023	Herelleviridae
cow_phage_07289	Salasmaviridae
cow_phage_18585	Drexlerviridae
cow_phage_23470	Chaseviridae
cow_phage_07951	Peduoviridae
cow_phage_16411	Casjensviridae
cow_phage_27901	Straboviridae
cow_phage_16842	Straboviridae
cow_phage_37916	Mesyanzhinovviridae
cow_phage_04295	Salasmaviridae
cow_phage_08022	Salasmaviridae
cow_phage_15827	Chaseviridae
cow_phage_09555	Chaseviridae
cow_phage_19818	Chaseviridae
cow_phage_27594	Salasmaviridae
cow_phage_16583	Herelleviridae
cow_phage_23406	Chaseviridae
cow_phage_36235	Chaseviridae
cow_phage_02892	Drexlerviridae
cow_phage_39541	Mesyanzhinovviridae
cow_phage_24178	Peduoviridae
cow_phage_00426	Herelleviridae
cow_phage_26182	Casjensviridae
cow_phage_39380	Straboviridae
cow_phage_23446	Straboviridae
cow_phage_06610	Peduoviridae
cow_phage_11161	Salasmaviridae
cow_phage_10437	Mesyanzhinovviridae
cow_phage_17291	Straboviridae
cow_phage_16129	Peduoviridae
cow_phage_12469	Drexlerviridae
cow_phage_01324	Drexlerviridae
cow_phage_17746	Peduoviridae
cow_phage_02839	Casjensviridae
cow_phage_22545	Peduoviridae
cow_phage_07865	Drexlerviridae
cow_phage_14062	Salasmaviridae
cow_phage_04623	Casjensviridae
cow_phage_00529	Salasmaviridae
cow_phage_02986	Drexlerviridae
cow_phage_26620	Drexlerviridae
cow_phage_15024	Casjensviridae
cow_phage_28846	Casjensviridae
cow_phage_30676	Salasmaviridae
cow_phage_02347	Casjensviridae
cow_phage_06511	Peduoviridae
cow_phage_23937	Drexlerviridae
cow_phage_13952	Casjensviridae
cow_phage_16816	Drexlerviridae
cow_phage_16133	Drexlerviridae
cow_phage_10187	Drexlerviridae
cow_phage_28984	Salasmaviridae
cow_phage_27278	Peduoviridae
cow_phage_08943	Salasmaviridae
cow_phage_03786	Drexlerviridae
cow_phage_09154	Drexlerviridae
cow_phage_17452	Chaseviridae
cow_phage_25538	Casjensviridae
cow_phage_31013	Salasmaviridae
cow_phage_04466	Drexlerviridae
cow_phage_17181	Drexlerviridae
cow_phage_11513	Peduoviridae
cow_phage_03752	Casjensviridae
cow_phage_19118	Drexlerviridae
cow_phage_01013	Drexlerviridae
cow_phage_28765	Salasmaviridae
cow_phage_11929	Straboviridae
cow_phage_00786	Drexlerviridae
cow_phage_31686	Chaseviridae
cow_phage_11691	Peduoviridae
cow_phage_24063	Casjensviridae
cow_phage_31172	Salasmaviridae
cow_phage_25736	Peduoviridae
cow_phage_23855	Casjensviridae
cow_phage_27931	Salasmaviridae
cow_phage_19216	Chaseviridae
cow_phage_18224	Casjensviridae
cow_phage_32875	Salasmaviridae
cow_phage_26348	Salasmaviridae
cow_phage_11027	Drexlerviridae
cow_phage_03615	Casjensviridae
cow_phage_02157	Salasmaviridae
cow_phage_24103	Drexlerviridae
cow_phage_32562	Drexlerviridae
cow_phage_18131	Herelleviridae
cow_phage_38798	Drexlerviridae
cow_phage_39422	Ackermannviridae
cow_phage_09783	Casjensviridae
cow_phage_12526	Drexlerviridae
cow_phage_01988	Casjensviridae
cow_phage_04981	Casjensviridae
cow_phage_17544	Drexlerviridae
cow_phage_10210	Casjensviridae
cow_phage_26921	Straboviridae
cow_phage_14384	Casjensviridae
cow_phage_18176	Drexlerviridae
cow_phage_12689	Salasmaviridae
cow_phage_17357	Chaseviridae
cow_phage_00192	Peduoviridae
cow_phage_26623	Casjensviridae
cow_phage_20529	Straboviridae
cow_phage_31441	Straboviridae
cow_phage_13589	Salasmaviridae
cow_phage_06508	Salasmaviridae
cow_phage_23218	Casjensviridae
cow_phage_29393	Drexlerviridae
cow_phage_15071	Casjensviridae
cow_phage_19502	Casjensviridae
cow_phage_11479	Drexlerviridae
cow_phage_00818	Casjensviridae
cow_phage_21116	Casjensviridae
cow_phage_07017	Drexlerviridae
cow_phage_07632	Drexlerviridae
cow_phage_15579	Drexlerviridae
cow_phage_10204	Casjensviridae
cow_phage_24447	Peduoviridae
cow_phage_18978	Casjensviridae
cow_phage_23525	Mesyanzhinovviridae
cow_phage_35825	Salasmaviridae
cow_phage_21504	Salasmaviridae
cow_phage_04017	Mesyanzhinovviridae
cow_phage_11696	Ackermannviridae
cow_phage_24523	Salasmaviridae
cow_phage_07327	Salasmaviridae
cow_phage_18428	Salasmaviridae
cow_phage_02518	Mesyanzhinovviridae
cow_phage_34457	Peduoviridae
cow_phage_22205	Casjensviridae
cow_phage_16724	Peduoviridae
cow_phage_01762	Salasmaviridae
cow_phage_21581	Salasmaviridae
cow_phage_19794	Salasmaviridae
cow_phage_26452	Chaseviridae
cow_phage_39122	Casjensviridae
cow_phage_39386	Peduoviridae
cow_phage_23258	Mesyanzhinovviridae
cow_phage_28429	Mesyanzhinovviridae
cow_phage_01213	Peduoviridae
cow_phage_09627	Straboviridae
cow_phage_20953	Kyanoviridae
cow_phage_33698	Salasmaviridae
cow_phage_25609	Casjensviridae
